Device: pos:(239.58507160111782, 68.7563447356224, 209.2171430553173) dir: (0.3308809697628021, -0.9291611909866333, -0.16485923528671265)
Device: pos:(239.58507160111782, 68.7563447356224, 209.2171430553173) dir: (0.3308809697628021, -0.9291611909866333, -0.16485923528671265)
Device: pos:(239.58560407548663, 68.75708991289139, 209.21640051927915) dir: (0.32500186562538147, -0.930715799331665, -0.16775938868522644)
Device: pos:(239.58560407548663, 68.75708991289139, 209.21640051927915) dir: (0.32500186562538147, -0.930715799331665, -0.16775938868522644)
Device: pos:(239.58758341162917, 68.75650644302368, 209.21629663955918) dir: (0.34154143929481506, -0.925538182258606, -0.16349312663078308)
Device: pos:(239.58758341162917, 68.75650644302368, 209.21629663955918) dir: (0.34154143929481506, -0.925538182258606, -0.16349312663078308)
Device: pos:(239.59027134641525, 68.75632733106613, 209.2160615923678) dir: (0.3607780933380127, -0.9191744923591614, -0.1579837203025818)
Device: pos:(239.59027134641525, 68.75632733106613, 209.2160615923678) dir: (0.3607780933380127, -0.9191744923591614, -0.1579837203025818)
Device: pos:(239.59113173946258, 68.75643038749695, 209.21519658368578) dir: (0.3710661232471466, -0.915474534034729, -0.15562069416046143)
Device: pos:(239.59113173946258, 68.75643038749695, 209.21519658368578) dir: (0.3710661232471466, -0.915474534034729, -0.15562069416046143)
Device: pos:(239.59056437029955, 68.75666964054108, 209.21557017442336) dir: (0.3566495478153229, -0.9233808517456055, -0.14202266931533813)
Device: pos:(239.59056437029955, 68.75666964054108, 209.21557017442336) dir: (0.3566495478153229, -0.9233808517456055, -0.14202266931533813)
Device: pos:(239.5903947429311, 68.75664359331131, 209.2153611111318) dir: (0.35065150260925293, -0.9255262017250061, -0.14299044013023376)
Device: pos:(239.5903947429311, 68.75664359331131, 209.2153611111318) dir: (0.35065150260925293, -0.9255262017250061, -0.14299044013023376)
Device: pos:(239.5917870850813, 68.75651389360428, 209.21535172340026) dir: (0.3619419038295746, -0.9204856753349304, -0.14732873439788818)
Device: pos:(239.5917870850813, 68.75651389360428, 209.21535172340026) dir: (0.3619419038295746, -0.9204856753349304, -0.14732873439788818)
Device: pos:(239.59184807553407, 68.75626295804977, 209.21575621542087) dir: (0.3699948787689209, -0.9161043167114258, -0.15446040034294128)
Device: pos:(239.59184807553407, 68.75626295804977, 209.21575621542087) dir: (0.3699948787689209, -0.9161043167114258, -0.15446040034294128)
Device: pos:(239.59119287147638, 68.75632911920547, 209.21560408201566) dir: (0.3616718649864197, -0.9190983772277832, -0.15637487173080444)
Device: pos:(239.59119287147638, 68.75632911920547, 209.21560408201566) dir: (0.3616718649864197, -0.9190983772277832, -0.15637487173080444)
Device: pos:(239.5912294985306, 68.75634735822678, 209.21549750146022) dir: (0.36458295583724976, -0.9175137281417847, -0.15889999270439148)
Device: pos:(239.5912294985306, 68.75634735822678, 209.21549750146022) dir: (0.36458295583724976, -0.9175137281417847, -0.15889999270439148)
Device: pos:(239.59100961699602, 68.756298661232, 209.2154539602672) dir: (0.3617843985557556, -0.9184315204620361, -0.15999040007591248)
Device: pos:(239.59100961699602, 68.756298661232, 209.2154539602672) dir: (0.3617843985557556, -0.9184315204620361, -0.15999040007591248)
Device: pos:(239.59098114087698, 68.75647532939911, 209.2151616702651) dir: (0.364846408367157, -0.917009711265564, -0.16118833422660828)
Device: pos:(239.59098114087698, 68.75647532939911, 209.2151616702651) dir: (0.364846408367157, -0.917009711265564, -0.16118833422660828)
Device: pos:(239.59031707807895, 68.75651180744171, 209.21487699475637) dir: (0.364426851272583, -0.9164960384368896, -0.16501379013061523)
Device: pos:(239.59031707807895, 68.75651180744171, 209.21487699475637) dir: (0.364426851272583, -0.9164960384368896, -0.16501379013061523)
Device: pos:(239.59008193775531, 68.75651121139526, 209.21460325669995) dir: (0.3631919026374817, -0.9171680212020874, -0.1639994978904724)
Device: pos:(239.59008193775531, 68.75651121139526, 209.21460325669995) dir: (0.3631919026374817, -0.9171680212020874, -0.1639994978904724)
Device: pos:(239.5900652037513, 68.75670278072357, 209.214026790378) dir: (0.36495089530944824, -0.9159411191940308, -0.16692593693733215)
Device: pos:(239.5900652037513, 68.75670278072357, 209.214026790378) dir: (0.36495089530944824, -0.9159411191940308, -0.16692593693733215)
Device: pos:(239.58998002126333, 68.75673443078995, 209.2137627231752) dir: (0.366867333650589, -0.9153704643249512, -0.16585147380828857)
Device: pos:(239.58998002126333, 68.75673443078995, 209.2137627231752) dir: (0.366867333650589, -0.9153704643249512, -0.16585147380828857)
Device: pos:(239.58988068267223, 68.75708359479904, 209.21278119486323) dir: (0.36468929052352905, -0.9155775308609009, -0.16947239637374878)
Device: pos:(239.58988068267223, 68.75708359479904, 209.21278119486323) dir: (0.36468929052352905, -0.9155775308609009, -0.16947239637374878)
Device: pos:(239.5900933855724, 68.75713551044464, 209.21242170807471) dir: (0.3676247298717499, -0.914040207862854, -0.17141780257225037)
Device: pos:(239.5900933855724, 68.75713551044464, 209.21242170807471) dir: (0.3676247298717499, -0.914040207862854, -0.17141780257225037)
Device: pos:(239.59002727284548, 68.75723785161972, 209.21206116330376) dir: (0.36481863260269165, -0.9152246117591858, -0.17109239101409912)
Device: pos:(239.59002727284548, 68.75723785161972, 209.21206116330376) dir: (0.36481863260269165, -0.9152246117591858, -0.17109239101409912)
